timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,delta,sequence_id,label
10:23.0,-92.290077,-42.152672,-37.458015,0.02763,-0.01326,0.172142,0.200182,608,b
10:23.2,-3.129771,3.687023,-48.251907,-0.026927,-0.010717,0.159829,0.193067,608,b
10:23.4,61.442749,-7.198473,-11.564885,-0.07894,-0.004817,0.143537,0.207664,608,b
10:23.6,53.748093,17.80916,25.87023,-0.064624,0.009228,0.10105,0.194995,608,b
10:23.8,-8.641221,8.106871,23.541985,-0.038293,0.015534,0.089873,0.20854,608,b
10:24.0,-52.67939,31.534351,12.465649,-0.029416,0.006901,0.108871,0.194447,608,b
10:24.2,-79.480919,12.206107,1.664122,-0.01548,0.007036,0.172981,0.194387,608,b
10:24.4,38.519085,14.549619,-27.87023,-0.011934,0.004249,0.149626,0.210216,608,b
10:25.2,-28.984734,47.572517,-13.412213,-0.013179,0.011988,0.075124,0.825953,609,b
10:25.4,-73.213737,-14.183207,-76.175575,0.015128,-0.005954,0.139045,0.192116,609,b
10:25.6,-5.328244,-22.877863,-44.160305,-0.055937,0.003816,0.181911,0.209108,609,b
10:25.8,66.778625,-13.824428,-19.419847,-0.06733,0.000108,0.135879,0.201925,609,b
10:26.0,45.282444,-15.526717,42.267174,-0.067601,0.017536,0.095231,0.200039,609,b
10:26.2,-9.961832,37.419846,45.564884,-0.027306,0.004628,0.047007,0.192805,609,b
10:26.4,-72.480919,17.916031,32.35878,-0.020811,-0.001407,0.112578,0.209119,609,b
10:26.6,-54.0229,3.59542,31.015266,-0.006197,0.009688,0.211869,0.199417,609,b
10:26.8,26.312977,-4.114504,-22.480917,-0.033828,0.005872,0.120751,0.190881,609,b
10:27.6,-0.412214,35.0229,-27.748091,0.001867,0.006657,0.112226,0.822298,610,b
10:27.9,-63.969467,21.839695,-68.534348,-0.028361,-0.023815,0.177446,0.212153,610,b
10:28.1,74.633591,-31.160305,-78.053436,-0.055071,-0.017455,0.205401,0.192729,610,b
10:28.3,70,3.229008,-7.08397,-0.059834,0.007036,0.108275,0.207002,610,b
10:28.5,19.832062,17.694656,42.160305,-0.065734,0.020053,0.088926,0.192843,610,b
10:28.7,-25.091602,34.824429,41.053436,-0.002652,0.008362,0.092363,0.209688,610,b
10:28.9,-103.671753,3.625954,22.114504,0.014532,-0.013342,0.11542,0.193081,610,b
10:29.1,-35.885498,-18.496183,26.366413,0.008497,-0.008227,0.21693,0.194203,610,b
10:29.3,15.282443,-16.633587,0.59542,-0.015047,-0.015019,0.127706,0.21154,610,b
10:30.1,14.396947,44.480915,-13.557252,-0.011961,0.007036,0.068656,0.826824,611,b
10:30.3,-45.488548,-27.458015,-52.908398,-0.012611,-0.007307,0.143591,0.200575,611,b
10:30.5,29.709923,1.679389,-84.099236,-0.091497,-0.007171,0.183779,0.18931,611,b
10:30.7,77.442749,0.40458,-7.732824,-0.06798,0.004276,0.121455,0.208755,611,b
10:30.9,27.931297,-30.099237,26.977098,-0.077587,0.0187,0.12776,0.197529,611,b
10:31.1,13.610687,-3.557252,56.633587,-0.0397,0.016048,0.072932,0.20705,611,b
10:31.3,-61.435116,36.541985,30.053434,-0.026873,0.01529,0.077019,0.19693,611,b
10:31.5,-80.480919,10.664123,30.351145,-0.038185,-0.004357,0.138747,0.193912,611,b
10:31.7,13.259542,-4.91603,-7.992366,-0.01805,0.002084,0.194847,0.211156,611,b
10:32.6,-2.099237,30.61832,-4.633588,-0.000893,0.01391,0.08143,0.916556,612,b
10:32.8,-42.65649,9.725191,-81.595421,-0.027333,-0.006305,0.149653,0.209219,612,b
10:33.0,4.160306,-11.366412,-73.725189,-0.051878,0.002381,0.187784,0.193594,612,b
10:33.2,83.129768,-29.12977,-20.068703,-0.079102,-0.000893,0.15014,0.194727,612,b
10:33.4,50.938931,22.648855,13.396947,-0.07737,0.014153,0.078101,0.208423,612,b
10:33.6,-8.40458,7.572519,25.877863,-0.042379,0.024329,0.083405,0.193717,612,b
10:33.8,-50.396946,6.91603,46.65649,0.007253,0.002084,0.084623,0.208963,612,b
10:34.0,-72.091606,10.427481,21.793894,-0.027008,0.005467,0.172115,0.193458,612,b
10:34.2,-1.053435,6.08397,-4.931298,-0.022732,0.006441,0.177635,0.209903,612,b
10:35.1,-38.732826,8.412213,-32.992367,-0.021081,0.005764,0.11956,0.919819,613,b
10:35.3,-51.083969,-29.832062,-61.694656,-0.023219,-0.004195,0.139749,0.197374,613,b
10:35.5,40.251907,31.832062,-89.198471,-0.060781,0.002219,0.198473,0.204894,613,b
10:35.7,80.206108,-7.335878,-7.007634,-0.085137,0.00092,0.131359,0.19336,613,b
10:35.9,64.549622,27.900763,29.229008,-0.066004,0.024681,0.062053,0.208872,613,b
10:36.1,-20.427481,-1.48855,46.389313,-0.033963,0.021163,0.073149,0.195314,613,b
10:36.3,-54.007633,9.343512,29.572519,-0.060321,0.028605,0.138314,0.198232,613,b
10:36.5,-73.64122,47.068703,3.007634,-0.034829,0.008362,0.150573,0.206636,613,b
10:36.7,48.274811,0.21374,1.244275,-0.04928,0.020594,0.165674,0.197856,613,b
10:37.8,-36.893131,25.709923,-46.778625,0.007117,0.005764,0.108411,1.02417,614,b
10:38.0,-63.755726,6.419847,-56.633587,-0.020838,0.001407,0.152901,0.193504,614,b
10:38.2,66.244278,9.160305,-63.061069,-0.079644,0.002598,0.177527,0.21012,614,b
10:38.4,69.793892,30.625954,-21.167938,-0.059834,0.008958,0.122131,0.192108,614,b
10:38.6,28.412214,18.282442,8.129771,-0.033773,0.025465,0.092606,0.209765,614,b
10:38.8,-15.877863,6.022901,42.877861,-0.039402,0.030743,0.089575,0.193499,614,b
10:39.0,-40.274811,23.290077,31.274809,-0.025763,0.021054,0.094825,0.209088,614,b
10:39.2,-62.961834,9.923664,4.610687,-0.02809,0.015047,0.13301,0.193749,614,b
10:39.4,-12.839695,-5.496183,-6.358778,-0.026737,0.020432,0.189895,0.208653,614,b
10:40.4,-1.900763,17.213741,-12.061069,0.014668,0.009824,0.076559,1.021874,615,b
10:40.6,-34.450382,1.801527,-92.160309,-0.049984,0.003058,0.169896,0.192774,615,b
10:40.8,34.541985,-5.503817,-65.778625,-0.078209,0.008849,0.186918,0.206852,615,b
10:41.0,70.137405,5.580153,-8.091603,-0.081619,0.015507,0.099994,0.193705,615,b
10:41.2,39.312977,15.229008,27.175573,-0.066816,0.02165,0.104297,0.209783,615,b
10:41.4,-13.877863,4.129771,50.366413,-0.041405,0.019106,0.052825,0.197731,615,b
10:41.6,-57.992367,2.274809,25.709923,-0.021866,0.014397,0.093418,0.189919,615,b
10:41.8,-71.60305,40.473282,18.534351,-0.01207,0.009282,0.131549,0.210936,615,b
10:42.0,16.335878,-15.59542,-7.89313,-0.0374,0.00617,0.183941,0.198334,615,b
10:43.0,-30.778625,-12.961832,26.541985,-0.033882,0.016887,0.088655,1.02924,616,b
10:43.2,-25.022902,-10.282443,-73.541985,-0.03537,-0.003978,0.130737,0.2035,616,b
10:43.4,-29.282442,2.534351,-59.984734,-0.048279,0.005331,0.184212,0.19948,616,b
10:43.6,69.374046,-1.770992,-33.961834,-0.072689,-0.004709,0.149707,0.194118,616,b
10:43.8,61.0229,22.793894,9.847328,-0.069928,0.011745,0.093012,0.206188,616,b
10:44.0,25.87023,6.312977,31.67939,-0.048658,0.016021,0.061458,0.199784,616,b
10:44.2,-43.183205,23.778625,32.908398,-0.01594,0.021812,0.092444,0.197143,616,b
10:44.4,-79.671753,24.977098,1.419847,-0.027955,0.009445,0.103864,0.201041,616,b
10:44.6,-37.496181,1.992366,8.572519,-0.031338,-0.003193,0.177311,0.196123,616,b
10:44.8,27.572519,-5.763359,-9.167939,-0.035965,0.002111,0.144457,0.206303,616,b
10:45.7,-3.236641,6.396946,-21.114504,-0.016508,0.015425,0.078859,0.824706,617,b
10:45.9,-97.526718,-22.656488,-30.526718,-0.025249,0.001705,0.125541,0.195849,617,b
10:46.0,-2.40458,6.984733,-63.312977,-0.028172,-0.011095,0.187161,0.191372,617,b
10:46.3,58.67939,0.053435,-23.541985,-0.049984,-0.00479,0.156338,0.206932,617,b
10:46.5,63.862595,32.809162,-10.229008,-0.054963,0.015967,0.070388,0.206177,617,b
10:46.7,-8.633588,-22,34.786259,-0.050606,0.019945,0.082296,0.192495,617,b
10:46.9,-31.366413,-0.862595,25.305344,-0.002842,0.007902,0.101185,0.202926,617,b
10:47.1,-76.244278,5.70229,28.480917,-0.049605,-0.003897,0.130953,0.210669,617,b
10:47.3,-37.709923,18.931297,3.946565,-0.017672,-0.004952,0.184699,0.186031,617,b
12:22.5,-2.343511,-59.610687,4.549618,-0.026656,0.02441,0.083838,95.243212,618,f
12:22.7,-51.839695,-27.656488,105.557251,0.010446,0.001732,0.120426,0.206842,618,f
12:22.9,4.40458,66.977097,80.206108,0.077695,0.00203,0.20302,0.197236,618,f
12:23.1,91.977097,-12.40458,28.030535,0.109574,-0.001867,0.165782,0.203728,618,f
12:23.3,11.167939,-30.038168,-45.793892,0.053908,-0.001488,0.05518,0.195831,618,f
12:23.5,-68.221375,-23.152672,-61.167938,-0.012097,-0.005683,0.040837,0.201291,618,f
12:23.7,-142.381683,-34.610687,-25.435114,0.055315,-0.024112,0.165512,0.194762,618,f
12:23.9,23.358778,57.992367,-17.526718,5.40E-05,-0.008362,0.17087,0.198571,618,f
12:24.7,19.740458,7.458015,0.664122,-0.013964,0.010771,0.074529,0.833207,619,f
12:24.9,-28.572519,16.198473,91.687019,0.055613,-0.010933,0.138937,0.192474,619,f
12:25.1,20.717558,26.091602,84.526718,0.066167,-0.023463,0.159314,0.206906,619,f
12:25.3,77.908394,21.19084,-15.908397,0.097288,-0.006468,0.145459,0.192837,619,f
12:25.5,38.770992,15.022901,-61.541985,0.033855,-0.004222,0.061269,0.211691,619,f
12:25.7,-34.480915,-3.755725,-74.312981,0.022976,-0.002706,0.042271,0.20115,619,f
12:25.9,-151.549622,-48.824429,-27.786259,0.020702,-0.021487,0.117504,0.20108,619,f
12:26.1,-31.656488,16.389313,-49.29771,0.055748,-0.00958,0.21969,0.193964,619,f
12:27.0,-17.770992,-14.908397,87.083969,-0.00774,-0.010798,0.096287,0.920361,620,f
12:27.3,-13.091603,23.404581,96.847328,0.070903,-0.030364,0.171086,0.209043,620,f
12:27.4,90.473282,1.351145,28.67939,0.109412,-0.02717,0.167514,0.1909,620,f
12:27.7,90.923668,-6.763359,-55.694656,0.0479,-0.006305,0.09331,0.207597,620,f
12:27.8,-36.870228,-32.496181,-31.465649,-0.011285,-0.006468,0.023977,0.193572,620,f
12:28.1,-155.335876,1.40458,-62.244274,0.04108,-0.038022,0.103134,0.212018,620,f
12:28.3,-26.587786,46.870228,-45.801525,-0.01391,-0.025249,0.221692,0.192365,620,f
12:29.1,-16.229008,-76.732826,113.610687,-0.06476,-0.018132,0.073392,0.828171,621,f
12:29.3,-22.67939,31.80916,88.076332,0.043137,-0.025222,0.157474,0.202035,621,f
12:29.5,86.595421,7.427481,67.893127,0.107112,-0.041107,0.175958,0.19873,621,f
12:29.7,84.893127,14.442748,-43.007633,0.070064,-0.019241,0.073771,0.202677,621,f
12:29.9,-27.770992,3.633588,-101.656487,0.01667,-0.012503,0.024762,0.200986,621,f
12:30.1,-165.2061,-2.099237,-77.671753,0.038618,-0.059076,0.130358,0.199303,621,f
12:30.3,-22.832062,33.595421,-69.160309,-0.01851,-0.033178,0.221692,0.190811,621,f
12:31.0,41.465649,-41.961834,55.9771,-0.051228,-0.009039,0.094149,0.72867,622,f
12:31.2,-35.106869,-2.862595,108.938934,0.008173,-0.020567,0.100969,0.194033,622,f
12:31.4,49.572517,18.740458,122.290077,0.089251,-0.051445,0.221097,0.211214,622,f
12:31.6,109.786263,11.893129,-50.969467,0.093797,-0.024275,0.11661,0.194424,622,f
12:31.8,27.343512,10.419847,-102.503815,0.026737,-0.003356,0.021054,0.196669,622,f
12:32.0,-112.442749,-22.068703,-70.236641,0.009147,-0.021217,0.062486,0.207673,622,f
12:32.2,-152.35878,-66.129768,-56.984734,0.017022,-0.058373,0.201504,0.194631,622,f
12:32.4,27.900763,7.389313,-43.030533,0.014018,-0.017888,0.188027,0.208723,622,f
12:33.2,-46.32061,20.717558,124.160309,-0.007415,-0.035532,0.130872,0.822395,623,f
12:33.4,71.770996,45.29771,52.992367,0.128437,-0.034423,0.196444,0.194184,623,f
12:33.6,113.839691,39.694656,-59.854961,0.073907,-0.017293,0.097532,0.208525,623,f
12:33.8,-20.832062,6.625954,-76.870232,0.003951,-0.007496,0.031094,0.193239,623,f
12:34.0,-160.343506,-72.580154,-52.480915,0.022083,-0.043164,0.093472,0.195111,623,f
12:34.2,-48.763359,9.78626,-64.725189,-0.009986,-0.039727,0.221692,0.212361,623,f
12:35.2,-44.328243,-30.221375,46.610687,-0.012503,-0.00663,0.073419,0.919705,624,f
12:35.4,0.244275,-9.480916,121.427483,0.044679,-0.031338,0.174577,0.206214,624,f
12:35.6,88.35878,24.900763,45.221375,0.10998,-0.036317,0.194116,0.200166,624,f
12:35.8,75.992363,7.603054,-50.778625,0.071714,-0.01004,0.063731,0.194212,624,f
12:36.0,-58.877861,-35.778625,-52.374046,0.016724,-0.01759,0.031663,0.205105,624,f
12:36.2,-145.847336,-43.076336,-55.954197,0.032366,-0.048847,0.162968,0.204809,624,f
12:36.4,-6.541985,14.984733,-23.946566,0.005656,-0.02165,0.19509,0.198933,624,f
12:37.1,-9.977099,-25.946566,77.625954,-0.014911,-0.008687,0.067168,0.709586,625,f
12:37.3,-19.87023,-19.404581,110.755722,0.036371,-0.027549,0.157691,0.211533,625,f
12:37.5,51.35878,-6.038168,86.473282,0.101158,-0.048441,0.171546,0.201344,625,f
12:37.7,98.893127,41.34351,-54.465649,0.059618,-0.029552,0.113498,0.196088,625,f
12:37.9,5,5.572519,-96.297707,0.013423,-0.017157,0.035668,0.206807,625,f
12:38.1,-134.847336,-41.809162,-40.351147,0.011231,-0.033368,0.099264,0.197481,625,f
12:38.3,-84.549622,8.80916,-68.900764,0.016697,-0.039998,0.209569,0.193607,625,f
12:38.5,9.793893,36.038166,-13.687023,0.006711,-0.02736,0.152738,0.208645,625,f
12:39.2,-28.908398,-19.145039,30.160305,0.001164,-0.00525,0.074448,0.710935,626,f
12:39.4,-42.595421,-5.374046,105.580154,0.024275,-0.029579,0.16313,0.21075,626,f
12:39.6,74.893127,6.679389,92.969467,0.086923,-0.044246,0.181668,0.197945,626,f
12:39.8,132.748093,-62.099236,-33.61832,0.072662,-0.026142,0.121806,0.20764,626,f
12:40.0,-16.183207,13.458015,-86.732826,0.020351,-0.002787,0.004844,0.191609,626,f
12:40.2,-128.92366,-46.442749,-41.748093,0.028523,-0.02349,0.082431,0.209101,626,f
12:40.4,-111.419846,23.763359,-68.442749,0.021974,-0.044788,0.221692,0.193054,626,f
12:41.2,-3.145038,-0.526718,45.694656,-0.024735,-0.012097,0.060267,0.825953,627,f
12:41.4,-22.908398,-21.427481,129.419846,0.046493,-0.035614,0.170275,0.192847,627,f
12:41.6,96.60305,8.961832,55.038166,0.109791,-0.033503,0.181884,0.210403,627,f
12:41.8,89.343513,11.557252,-75.954201,0.069225,-0.013612,0.05158,0.195378,627,f
12:42.0,-36.427483,21.335878,-91.511452,0.007523,-0.000298,0.023733,0.206724,627,f
12:42.2,-158.251907,-30.061069,-72.816795,0.024545,-0.044355,0.148625,0.194283,627,f
12:42.4,-0.961832,28.465649,-38.778625,-0.02211,-0.022001,0.200016,0.208975,627,f
12:43.1,27.687023,-48.564884,-5.038168,-0.007226,-0.007821,0.105515,0.611219,628,f
12:43.3,-60.244274,-38.450382,79.343513,0.001461,-0.018213,0.094311,0.211392,628,f
12:43.5,14.244275,-7.625954,96.755722,0.056154,-0.026304,0.204427,0.191059,628,f
12:43.7,106.572517,2.221374,22.274809,0.076017,-0.024816,0.118315,0.209555,628,f
12:43.9,30.412214,18.61832,-83,0.041919,-0.006793,0.043137,0.193541,628,f
12:44.1,-110.862595,-55.099236,-36.419846,0.000622,-0.022218,0.080212,0.208617,628,f
12:44.3,-72.931297,-36.916031,-24.969465,0.028172,-0.036182,0.187161,0.195586,628,f
12:44.5,21.274809,46.625954,-5.183206,0.030797,-0.02874,0.152116,0.193613,628,f
12:45.2,-56.633587,-6.244275,45.732826,-0.023273,-0.011583,0.061377,0.73357,629,f
12:45.4,-17.893129,12.045801,118.656487,0.05794,-0.035803,0.186593,0.202132,629,f
12:45.6,119.786263,3.541985,46.847328,0.098073,-0.031148,0.163996,0.198724,629,f
12:45.8,76.625954,46.206108,-96.374046,0.036831,-0.020919,0.031825,0.200441,629,f
12:46.0,-101.335876,-48.206108,-110.114502,-0.00958,-0.02552,0.070199,0.202668,629,f
12:46.2,-105.526718,-80.335876,-86.969467,-0.019052,-0.062676,0.221692,0.198476,629,f
12:47.0,4.076336,-27.007633,16.145039,-0.012124,-0.006522,0.093012,0.822793,630,f
12:47.2,-75.053436,-69.580154,134.473282,0.025709,-0.041378,0.153496,0.198919,630,f
12:47.4,27.030535,23.083969,86.183205,0.045437,-0.029092,0.186755,0.186864,630,f
12:47.6,121.198471,1.244275,-45.099236,0.087383,-0.037264,0.094609,0.20908,630,f
12:47.8,4.374046,3.587786,-82.35878,0.007659,-0.012936,0.000352,0.207967,630,f
12:48.0,-200.656494,-30.244274,-44.67939,0.033936,-0.067493,0.099697,0.193297,630,f
12:48.2,-54.503819,83.160309,-78.67939,-0.019431,-0.052013,0.221692,0.209116,630,f
12:49.1,-53.061069,-41.854961,82.030533,-0.044409,-0.01962,0.046844,0.922642,631,f
12:49.3,-15.877863,-3.877863,145.938934,0.075422,-0.051905,0.204346,0.19899,631,f
12:49.5,135.984726,16.832062,14.106871,0.130412,-0.042027,0.147164,0.193784,631,f
12:49.7,95.96183,6.183206,-81.236641,0.064868,-0.016778,0.057832,0.208337,631,f
12:49.9,-91.503815,-33.351147,-86.702293,0.025357,-0.016102,0.04219,0.190788,631,f
12:50.2,-208.038162,-90.885498,-68.114502,-0.002625,-0.09442,0.175687,0.210567,631,f
12:51.3,-35.786259,-22.877863,49.450382,-0.033449,-0.009472,0.059509,1.124769,632,f
12:51.5,-28.48855,-29.954199,204.511444,0.04265,-0.07047,0.185294,0.201922,632,f
12:51.7,137.28244,-15.488549,70.534348,0.121698,-0.068386,0.175254,0.19646,632,f
12:51.9,117.687019,7.625954,-71.877861,0.065084,-0.025601,0.043759,0.192277,632,f
12:52.1,-70.114502,-18.801527,-93.39695,0.021135,-0.013531,0.009688,0.210516,632,f
12:52.3,-205.778625,53.427483,-157.114502,-0.05794,-0.091037,0.172115,0.191846,632,f
12:52.5,-1.610687,31.770992,-27.893129,-0.032393,-0.042569,0.221692,0.212985,632,f
12:53.3,-10.793893,-24.198473,32.580154,-0.011988,-0.003599,0.089007,0.819483,633,f
12:53.5,-61.847328,51.786259,130.862595,-0.0292,-0.045681,0.144106,0.193164,633,f
12:53.7,59.114502,-39.541985,119.251907,0.105353,-0.052311,0.207891,0.20985,633,f
12:53.9,132.160309,27.435114,-35.366413,0.085949,-0.032474,0.10381,0.200651,633,f
12:54.1,2.19084,-15.557252,-106.35878,0.010852,-0.012882,0.03786,0.201869,633,f
12:54.3,-145.473282,-60.267174,-49.236641,-0.00801,-0.041216,0.085327,0.195268,633,f
12:54.5,-58.793892,-39.854961,-44.427483,0.007009,-0.037941,0.217877,0.197461,633,f
12:55.4,-86.152672,45.862595,50.885498,-0.047359,-0.016264,0.058616,0.924735,634,f
12:55.6,-23.770992,-44.465649,131.519089,0.029714,-0.040106,0.179638,0.206052,634,f
12:55.8,109.900764,10.480916,64.290077,0.103972,-0.045031,0.178961,0.195914,634,f
12:56.0,92,16.70229,-56.534351,0.060538,-0.016075,0.070551,0.193315,634,f
12:56.2,-43.32061,1.900763,-98.030533,0.01234,-0.007848,0.035316,0.210367,634,f
12:56.4,-178.770996,43.748093,-88.984734,-0.024572,-0.059347,0.102213,0.194671,634,f
12:56.6,-33.053436,45.419846,-50.877861,-0.038401,-0.051445,0.192276,0.20996,634,f
12:57.3,-7.908397,-6.21374,11.427481,-0.007442,-0.004032,0.086517,0.713651,635,f
12:57.6,-46.580154,-4.740458,129.580154,0.004736,-0.040918,0.143537,0.208426,635,f
12:57.8,70.664124,19.259542,112.824425,0.114067,-0.04062,0.199637,0.199269,635,f
12:57.9,135.587784,-7.961832,-44.259541,0.083514,-0.028469,0.094609,0.191573,635,f
12:58.2,-9.328244,-17.633587,-77.389313,0.04928,-0.000433,0.051066,0.208613,635,f
12:58.4,-134.198471,-31.229008,-58.755726,-0.041107,-0.033503,0.074204,0.195566,635,f
12:58.6,-92.893127,-47.236641,17.885496,0.059455,-0.041703,0.202289,0.209809,635,f
12:59.4,-18.709923,19.656488,59.412212,-0.018727,-0.010554,0.073203,0.807678,636,f
12:59.6,-43.778625,-2.778626,136.160309,0.032014,-0.040106,0.159856,0.210244,636,f
12:59.8,79.106873,56.755726,59.511452,0.094203,-0.036263,0.191924,0.193795,636,f
13:00.0,105.709923,-8.916031,-23.274809,0.062811,-0.014099,0.078345,0.209451,636,f
13:00.2,-30.473282,-29.374046,-79.312981,0.015723,-0.011583,0.039889,0.198291,636,f
13:00.4,-154.885498,-56.664124,-36.610687,0.033963,-0.044598,0.137205,0.204154,636,f
13:00.6,-20.267176,-28.526718,3.40458,0.034017,-0.029579,0.216145,0.194828,636,f
13:01.4,-21.938931,-22.732824,66.160309,-0.039944,-0.014018,0.115176,0.820955,637,f
13:01.6,-4.343512,-13.259542,147.374039,0.026494,-0.046222,0.145919,0.209541,637,f
13:01.8,75.419846,-4.40458,70.419846,0.115961,-0.035181,0.175903,0.19507,637,f
13:02.0,84.832062,-1.70229,-60.29771,0.067439,-0.024978,0.090658,0.207243,637,f
13:02.2,-30.015266,28.19084,-89.648857,-0.031744,-0.01326,0.019133,0.19357,637,f
13:02.4,-153.274811,-30.80916,-42.70229,0.011934,-0.051689,0.127652,0.197832,637,f
13:02.6,-31.748091,15.198473,-14.725191,0.037752,-0.032393,0.203507,0.208157,637,f
13:03.4,-24.167938,-38.374046,61.114502,-0.014586,-0.014181,0.06208,0.825251,638,f
13:03.6,0.396947,-28.106871,123.938934,0.04633,-0.04541,0.172548,0.192059,638,f
13:03.8,115.175575,-7.473282,83.030533,0.122266,-0.050471,0.175741,0.193644,638,f
13:04.0,101.786263,-23.641222,-26.824427,0.06503,-0.018835,0.072093,0.210577,638,f
13:04.2,-12.129771,4.89313,-63.610687,0.003383,-0.004195,0.036074,0.193624,638,f
13:04.4,-158.396942,4.061069,-55.137405,0.012746,-0.039673,0.090712,0.209309,638,f
13:04.6,-42.305344,-10.832061,14.152672,0.034829,-0.036101,0.221692,0.194998,638,f
13:05.8,-29.664122,26.305344,46.29771,-0.011691,-0.013666,0.105217,1.122082,639,f
13:06.0,15.274809,-5.824428,140.725189,0.061702,-0.043029,0.185483,0.211256,639,f
13:06.2,129.442749,-19.038168,50.671757,0.077587,-0.031527,0.152008,0.187496,639,f
13:06.4,71.022903,-11.167939,-52.122139,0.04744,0.000974,0.063461,0.21089,639,f
13:06.6,-41.389313,-2.145038,-78.893127,0.016562,-0.001272,0.033368,0.201069,639,f
13:06.8,-174.244278,-23.526718,-59.32061,-0.00912,-0.050363,0.130764,0.203164,639,f
13:07.0,-52.0229,22.503817,-37.480915,0.023273,-0.04311,0.221692,0.195651,639,f
13:07.8,-18.374046,-9.236641,39.778625,-0.018835,-0.009742,0.073879,0.82317,640,f
13:08.0,-4.954198,-57.519085,137.015274,0.039024,-0.030959,0.17022,0.205047,640,f
13:08.2,141.053436,-32.755726,36.259541,0.146352,-0.031284,0.186187,0.197364,640,f
13:08.4,70.030533,31.549618,-21.29771,0.057074,0.008146,0.046168,0.20429,640,f
13:08.6,-33.64122,-19.473282,-66.381676,0.029822,0.009336,0.060484,0.200398,640,f
13:08.8,-165.870224,-48.015266,-36.893131,-0.015263,-0.04541,0.096152,0.190547,640,f
13:09.0,-66.732826,-2.824427,-32.351147,0.033801,-0.031311,0.214792,0.210571,640,f
